psampleid,pprojid,profile,sampleid,lat,lon,pproject
12158,4,lohafex_ps73_132,6110,-48.0961666666667,-16.2223333333333,LOHAFEX 2009
16426,2,boum068,7250,33.7075,32.667,BOUM 2008
16367,95,c_m135_109,44792,-15,-76.5011666666667,M 135
14015,57,an1405_l1b_058,3419,74.4278333333333,-98.8271666666667,AN 1405
16275,95,c_m135_043,44791,-18.9993333333333,-70.4166666666667,M 135
16501,2,boum138,7253,39.1245,5.44483333333333,BOUM 2008
16539,2,boum178,7254,39.1671666666667,5.15566666666667,BOUM 2008
16361,95,c_m135_107,44839,-15.0006666666667,-76.0891666666667,M 135
12579,51,tara_148_00_c,45605,31.8031666666667,-64.1193333333333,TARA 2012 B
15715,49,tara_205_07,45619,72.4055,-71.9821666666667,TARA 2013
13364,7,tara_078_00_m,45606,-30.5138333333333,-43.358,TARA 2010
16505,2,boum142,7255,39.0245,5.31716666666667,BOUM 2008
12583,51,tara_148_00_g,45597,31.8035,-64.0808333333333,TARA 2012 B
17690,99,tara_123_00_c,45623,-8.9085,-140.281166666667,Tara 2011
13261,7,tara_068_00_m,45626,-31.0528333333333,4.66066666666667,TARA 2010
17723,99,tara_128_00_d,45633,-3.83333333333333e-4,-153.678833333333,Tara 2011
17683,99,tara_122_00_k,45624,-8.966,-139.221166666667,Tara 2011
17762,99,tara_133_04_a,45627,33.352,-123.603666666667,Tara 2011
14791,81,station2_cast2b,10377,53.5526666666667,-42.2578333333333,NAAMES 02
16448,2,boum081,7274,34.1128333333333,18.3523333333333,BOUM 2008
14816,82,msm_060_006_0001,25158,-34.2181666666667,17.8566666666667,MSM060
14842,82,msm_060_011_0001,25313,-34.4056666666667,17.557,MSM060
14898,82,msm_060_039_0001,47650,-34.4996666666667,13.9245,MSM060
16371,2,boum032,7278,33.5255,32.6541666666667,BOUM 2008
14845,82,msm_060_012_0001,25347,-34.4373333333333,17.4695,MSM060
14940,82,msm_060_059_0001,25348,-34.4985,10.6498333333333,MSM060
12190,4,lohafex_ps73_148a,6120,-48.5583333333333,-15.4653333333333,LOHAFEX 2009
14864,82,msm_060_016_0001,25184,-34.4981666666667,17.22,MSM060
14909,82,msm_060_043_0001,46897,-34.4981666666667,13.2681666666667,MSM060
14955,82,msm_060_068_0001,25183,-34.4996666666667,9.34116666666667,MSM060
14949,82,msm_060_064_0001,25314,-34.4995,9.99583333333333,MSM060
17631,99,tara_109_00_e,45639,2.06483333333333,-84.5546666666667,Tara 2011
15145,82,msm_060_323_0001,25310,-34.4995,-31.2633333333333,MSM060
15019,82,msm_060_107_0001,25133,-34.4996666666667,2.7925,MSM060
14996,82,msm_060_096_0002,25113,-34.4995,4.75683333333333,MSM060
15139,82,msm_060_315_0001,25176,-34.5246666666667,-29.9525,MSM060
15109,82,msm_060_256_0001,25181,-34.4988333333333,-20.7831666666667,MSM060
15111,82,msm_060_260_0001,25346,-34.5,-21.4391666666667,MSM060
15106,82,msm_060_252_0001,25137,-34.4998333333333,-20.1286666666667,MSM060
17737,99,tara_131_00_c,45647,22.79,-157.943833333333,Tara 2011
17759,99,tara_133_01_a,45649,35.1973333333333,-128.856166666667,Tara 2011
17795,99,tara_138_00_c,45640,6.31016666666667,-102.966833333333,Tara 2011
15015,82,msm_060_104_0001,25328,-34.4988333333333,3.4465,MSM060
15049,82,msm_060_153_0001,25106,-34.4996666666667,-4.41183333333333,MSM060
14992,82,msm_060_096_0001,25178,-34.4995,4.75683333333333,MSM060
15045,82,msm_060_148_0001,25160,-34.4996666666667,-3.84983333333333,MSM060
15035,82,msm_060_132_0001,25321,-34.4995,-1.137,MSM060
15080,82,msm_060_202_0001,25129,-34.5006666666667,-12.2628333333333,MSM060
15022,82,msm_060_112_0001,25135,-34.5,2.13733333333333,MSM060
12237,4,lohafex_ps73_174,996,-48.7408333333333,-15.227,LOHAFEX 2009
15102,82,msm_060_244_0001,25359,-34.4988333333333,-18.8178333333333,MSM060
16343,2,boum016,7284,33.6988333333333,30.16,BOUM 2008
15100,82,msm_060_240_0001,25318,-34.4996666666667,-18.1643333333333,MSM060
15090,82,msm_060_219_0001,25138,-34.4991666666667,-15.0906666666667,MSM060
15171,82,msm_060_367_0001,25177,-34.5015,-38.4638333333333,MSM060
12199,4,lohafex_ps73_152,1000,-47.8933333333333,-16.2188333333333,LOHAFEX 2009
17796,99,tara_138_00_d,45656,6.33783333333333,-102.955,Tara 2011
12222,4,lohafex_ps73_163,1003,-48.6656666666667,-14.666,LOHAFEX 2009
16752,70,c_m107_041,44301,18.1876666666667,-16.6546666666667,M 107
16667,70,c_m107_012,44304,18.1295,-16.8565,M 107
15179,82,msm_060_379_0001,25352,-34.4995,-40.4308333333333,MSM060
15211,82,msm_060_436_0001,25162,-34.5008333333333,-49.4995,MSM060
14086,60,gn2015_l2_020,3638,67.4795,-63.79,GREENEDGE ICE CAMP 2015
17754,99,tara_133_00_c,45657,35.4171666666667,-127.694666666667,Tara 2011
15176,82,msm_060_375_0001,25141,-34.5021666666667,-39.7731666666667,MSM060
16358,2,boum024,7286,33.5756666666667,32.594,BOUM 2008
14084,60,gn2015_l2_018,3865,67.4795,-63.79,GREENEDGE ICE CAMP 2015
12196,4,lohafex_ps73_150,1013,-47.9815,-16.2773333333333,LOHAFEX 2009
14950,83,p1706_65,47595,34.1011666666667,-122.532666666667,CCELTER 2017
16755,70,c_m107_044,44319,18.2343333333333,-16.5203333333333,M 107
14938,83,p1706_58,47545,33.8235,-122.715166666667,CCELTER 2017
14851,83,p1706_29,47615,34.7153333333333,-121.9185,CCELTER 2017
13883,56,an1304_l2_004,2113,74.3818333333333,-108.838833333333,AN 1304
16994,5,ccep0810_008,2546,34.1431666666667,-120.917666666667,CCELTER 2008
14085,60,gn2015_l2_019,3633,67.4795,-63.79,GREENEDGE ICE CAMP 2015
14891,83,p1706_42,47606,34.7548333333333,-122.379833333333,CCELTER 2017
14082,60,gn2015_l2_016,3649,67.4795,-63.79,GREENEDGE ICE CAMP 2015
17559,99,tara_094_00_c,45682,-32.7943333333333,-87.0733333333333,Tara 2011
14533,76,c_m121_1245,44437,-3.00083333333333,2.21266666666667,M 121
16988,5,ccep0810_005,2562,34.1303333333333,-120.967,CCELTER 2008
15377,69,m106_033,46275,5.025,-22.983,M 106
14641,76,c_m121_1344,44359,-21.973,13.18,M 121
14090,60,gn2015_l2_024,3613,67.4795,-63.79,GREENEDGE ICE CAMP 2015
15766,72,c_ps88b_014,44282,9.99933333333333,-23.0333333333333,PS 88B
17806,99,tara_139_00_b,45684,6.4815,-95.0223333333333,Tara 2011
12977,7,tara_033_b,45690,22.1233333333333,38.1983333333333,TARA 2010
17004,5,ccep0810_013,2517,33.9676666666667,-120.7675,CCELTER 2008
14446,76,c_m121_1183,44397,-12.4995,12.0158333333333,M 121
14521,76,c_m121_1240,44376,-3.00316666666667,4.41566666666667,M 121
14434,76,c_m121_1176,44373,-15.7851666666667,10.848,M 121
14552,76,c_m121_1255,44385,-7.2,-1.66666666666667e-4,M 121
16673,70,c_m107_018,44339,18.2441666666667,-16.5421666666667,M 107
14624,76,c_m121_1310,44349,-28.9255,13.1776666666667,M 121
17002,5,ccep0810_012,2521,34.0235,-120.800666666667,CCELTER 2008
17804,99,tara_138_01_a,45691,12.2655,-113.670333333333,Tara 2011
14790,83,p1706_05,47599,34.8846666666667,-121.426,CCELTER 2017
14787,83,p1706_04,47566,34.8543333333333,-121.411166666667,CCELTER 2017
17000,5,ccep0810_011,2581,34.0736666666667,-120.8295,CCELTER 2008
14091,60,gn2015_l2_025,3646,67.4795,-63.79,GREENEDGE ICE CAMP 2015
14616,76,c_m121_1301,44414,-29.1398333333333,8.05016666666667,M 121
14792,83,p1706_06,47562,34.9155,-121.441833333333,CCELTER 2017
14794,83,p1706_07,47539,34.9463333333333,-121.4565,CCELTER 2017
14566,76,c_m121_1261,44350,-8.90233333333333,-8.33333333333333e-4,M 121
14796,83,p1706_08,47543,34.977,-121.4715,CCELTER 2017
14801,83,p1706_10,47596,35.0385,-121.515166666667,CCELTER 2017
14097,60,gn2015_l2_031,3637,67.4795,-63.79,GREENEDGE ICE CAMP 2015
14639,76,c_m121_1338,44351,-22.938,13.9221666666667,M 121
17811,99,tara_140_00_b,45693,7.41933333333333,-79.3186666666667,Tara 2011
13577,42,p1408_054,2693,32.8606666666667,-123.889666666667,CCELTER 2014
13476,42,p1408_004,2696,34.5548333333333,-120.78683333333301,CCELTER 2014
13490,42,p1408_011,2666,34.8135,-121.217833333333,CCELTER 2014
9841,3,cycle_01_cast03,2504,34.428,-122.832,CCELTER 2012
12610,51,tara_152_00_f,45695,43.7685,-16.9046666666667,TARA 2012 B
14063,60,gn2015_l2_014,3608,67.4795,-63.79,GREENEDGE ICE CAMP 2015
17018,5,ccep0810_020,2578,32.8856666666667,-123.686166666667,CCELTER 2008
16318,95,c_m135_084,44850,-16.9991666666667,-76.9995,M 135
9848,3,cycle_02_cast04,2482,34.3291666666667,-123.1305,CCELTER 2012
17015,5,ccep0810_019,2571,33.5306666666667,-120.725833333333,CCELTER 2008
13496,42,p1408_015,2701,34.4243333333333,-121.033166666667,CCELTER 2014
13511,42,p1408_025,2671,34.1493333333333,-120.9,CCELTER 2014
14637,76,c_m121_1337,44368,-25.5293333333333,14.4561666666667,M 121
13470,43,p1604_01,11874,33.3105,-118.983666666667,CCELTER 2016
13488,43,p1604_08,12040,33.4313333333333,-122.6295,CCELTER 2016
17032,5,ccep0810_030,2569,32.2903333333333,-123.843833333333,CCELTER 2008
9863,3,cycle_04_cast01,2495,34.5426666666667,-123.267833333333,CCELTER 2012
13474,42,p1408_003,2681,34.513,-120.770333333333,CCELTER 2014
13533,43,p1604_22,11894,34.8058333333333,-121.269333333333,CCELTER 2016
13540,42,p1408_037,2680,34.4123333333333,-121.162666666667,CCELTER 2014
13611,43,p1604_52,11929,34.4151666666667,-120.41183333333301,CCELTER 2016
17035,5,ccep0810_032,2576,32.2096666666667,-123.876166666667,CCELTER 2008
11457,34,cce_p1106_cycle5_01,19706,33.4203333333333,-121.393833333333,CCELTER 2011
17037,5,ccep0810_033,2558,32.1493333333333,-123.945333333333,CCELTER 2008
14636,76,c_m121_1334,44428,-25.5276666666667,14.4561666666667,M 121
12558,51,tara_142_00_e,45697,25.6641666666667,-88.477,TARA 2012 B
17048,5,ccep0810_038,2528,34.0176666666667,-121.764833333333,CCELTER 2008
17050,5,ccep0810_039,2564,34.0385,-121.739166666667,CCELTER 2008
13707,54,station_085,2029,48.9856666666667,-16.2853333333333,DY032 2015
13711,54,station_092,2041,48.6823333333333,-17.059,DY032 2015
17046,5,ccep0810_037,2583,33.9705,-121.776666666667,CCELTER 2008
17060,5,ccep0810_044,2529,34.2023333333333,-121.580666666667,CCELTER 2008
17069,5,ccep0810_048,2580,33.6411666666667,-121.179166666667,CCELTER 2008
17070,5,ccep0810_049,2554,33.609,-121.1645,CCELTER 2008
17075,5,ccep0810_051,2539,33.5998333333333,-121.201333333333,CCELTER 2008
16996,5,ccep0810_009,2577,34.14,-120.883,CCELTER 2008
14591,76,c_m121_1279,44441,-22.2941666666667,-3.33333333333333e-4,M 121
13400,7,tara_083_00_b,45711,-55.1031666666667,-65.9053333333333,TARA 2010
12584,51,tara_148_01_a,45713,34.1503333333333,-56.9685,TARA 2012 B
17020,5,ccep0810_021,2530,32.8853333333333,-123.689333333333,CCELTER 2008
17041,5,ccep0810_035,2536,33.9513333333333,-121.8115,CCELTER 2008
17052,5,ccep0810_040,2523,34.0618333333333,-121.7205,CCELTER 2008
17101,5,ccep0810_060,2550,32.8523333333333,-120.568,CCELTER 2008
13889,56,an1304_l2_010,2102,74.45,-87.4145,AN 1304
17022,5,ccep0810_025,2574,32.9018333333333,-123.683166666667,CCELTER 2008
14832,83,p1706_21,47587,34.9891666666667,-121.155333333333,CCELTER 2017
17067,5,ccep0810_047,2556,33.6235,-121.171666666667,CCELTER 2008
17080,5,ccep0810_053,2547,32.9195,-120.903166666667,CCELTER 2008
17109,5,ccep0810_063,2453,32.6666666666667,-120.709,CCELTER 2008
15671,49,tara_189_01,45024,77.9065,117.1385,TARA 2013
17743,99,tara_131_00_i,45099,22.7341666666667,-158.031666666667,Tara 2011
13046,6,tara_r01,45215,34.2886666666667,32.9933333333333,TARA 2009
15627,49,tara_168_06,45502,72.5491666666667,44.0681666666667,TARA 2013
17120,5,ccep0810_067,2570,32.776,-120.707333333333,CCELTER 2008
12587,51,tara_148_01_d,45566,33.9211666666667,-56.797,TARA 2012 B
12373,1,jerico201707a14,44948,58.3156666666667,10.9423333333333,JERICO 2017
17778,99,tara_136_02_a,45620,26.0566666666667,-119.641666666667,Tara 2011
17123,5,ccep0810_068,2557,32.8028333333333,-120.709666666667,CCELTER 2008
17703,99,tara_124_00_h,45638,-9.07133333333333,-140.597333333333,Tara 2011
17038,5,ccep0810_034,2520,33.95,-121.813166666667,CCELTER 2008
17107,5,ccep0810_062,2543,32.672,-120.721833333333,CCELTER 2008
17151,5,ccep0810_078,2534,32.4941666666667,-120.111666666667,CCELTER 2008
17134,5,ccep0810_072,2524,32.599,-120.6065,CCELTER 2008
17146,5,ccep0810_076,2551,32.5696666666667,-120.328166666667,CCELTER 2008
16987,5,ccep0810_004,2527,34.0598333333333,-121.060166666667,CCELTER 2008
16334,95,c_m135_094,44797,-16.9993333333333,-86.0001666666667,M 135
16391,95,c_m135_119,44812,-13.9985,-79.002,M 135
17629,99,tara_109_00_c,45674,2.04216666666667,-84.57,Tara 2011
15430,9,tara_146_00_c,45696,34.661,-71.33,TARA 2012 A
16256,95,c_m135_024,44813,-21.9996666666667,-70.2993333333333,M 135
17056,5,ccep0810_042,2545,34.1365,-121.654,CCELTER 2008
16998,5,ccep0810_010,2522,34.1136666666667,-120.840666666667,CCELTER 2008
16408,95,c_m135_126,44817,-13,-77,M 135
12582,51,tara_148_00_f,45716,31.723,-64.1616666666667,TARA 2012 B
16492,2,boum128,7172,38.6306666666667,7.90966666666667,BOUM 2008
17013,5,ccep0810_018,20137,33.6268333333333,-120.7605,CCELTER 2008
16370,95,c_m135_110,44821,-14.9995,-76.9995,M 135
15725,49,tara_206_09,45540,70.9268333333333,-53.5191666666667,TARA 2013
17029,5,ccep0810_029,2582,32.3503333333333,-123.768333333333,CCELTER 2008
17792,99,tara_137_03_a,45720,10.3651666666667,-109.160833333333,Tara 2011
17043,5,ccep0810_036,2573,33.9658333333333,-121.7855,CCELTER 2008
17072,5,ccep0810_050,2447,33.6098333333333,-121.177833333333,CCELTER 2008
17005,5,ccep0810_014,2537,33.8893333333333,-120.7575,CCELTER 2008
17027,5,ccep0810_028,2548,32.4041666666667,-123.7565,CCELTER 2008
16422,95,c_m135_132,44890,-12.9995,-79,M 135
17750,99,tara_132_02_a,45439,33.9556666666667,-153.580833333333,Tara 2011
17697,99,tara_124_00_b,45363,-8.85216666666667,-140.567166666667,Tara 2011
12355,1,jerico20170710ll15,44957,59.1833333333333,21.7468333333333,JERICO 2017
14841,83,p1706_25,47608,34.7328333333333,-121.707166666667,CCELTER 2017
16435,95,c_m135_138,44889,-11.9991666666667,-79.201,M 135
17679,99,tara_122_00_g,45721,-9.00216666666667,-139.195,Tara 2011
14917,82,msm_060_048_0001,46890,-34.4988333333333,12.6148333333333,MSM060
12352,1,jerico20170710ll12,44937,59.4835,22.8968333333333,JERICO 2017
16446,95,c_m135_142,44838,-12.049,-78.1665,M 135
16261,95,c_m135_029,44895,-20.9993333333333,-71.4993333333333,M 135
15168,82,msm_060_362_0001,25323,-34.5001666666667,-37.8113333333333,MSM060
15158,82,msm_060_346_0001,25159,-34.4996666666667,-35.1921666666667,MSM060
15187,82,msm_060_391_0001,25337,-34.5011666666667,-42.3905,MSM060
17065,5,ccep0810_046,2531,33.616,-121.170666666667,CCELTER 2008
16990,5,ccep0810_006,2538,34.1286666666667,-120.976166666667,CCELTER 2008
17025,5,ccep0810_027,2542,32.4476666666667,-123.732,CCELTER 2008
10155,16,malina159,1178,71.3068333333333,-127.496,MALINA 2009
15082,82,msm_060_206_0001,25350,-34.5,-12.9241666666667,MSM060
15156,82,msm_060_342_0001,25312,-34.4995,-34.538,MSM060
16533,2,boum172,7155,39.1106666666667,5.1625,BOUM 2008
15216,82,msm_060_449_0001,25317,-34.5003333333333,-51.5006666666667,MSM060
15070,82,msm_060_185_0001,25110,-34.4996666666667,-9.65133333333333,MSM060
15072,82,msm_060_190_0001,25114,-34.4993333333333,-10.3043333333333,MSM060
15030,82,msm_060_124_0001,25180,-34.4993333333333,-0.1725,MSM060
17033,5,ccep0810_031,2549,32.2583333333333,-123.873333333333,CCELTER 2008
12998,6,tara_022_c,45068,39.8355,17.3928333333333,TARA 2009
15218,82,msm_060_452_0001,25145,-34.3006666666667,-51.7001666666667,MSM060
15217,82,msm_060_451_0001,25165,-34.5005,-51.5795,MSM060
16465,2,boum101,7176,33.993,18.5973333333333,BOUM 2008
15220,82,msm_060_456_0001,25360,-34.1666666666667,-51.8335,MSM060
15219,82,msm_060_453_0001,25139,-34.3155,-51.6906666666667,MSM060
14930,83,p1706_55,47585,34.0458333333333,-122.821333333333,CCELTER 2017
13007,6,tara_024_d,45244,42.4586666666667,17.9693333333333,TARA 2009
14850,82,msm_060_013_0001,25316,-34.4703333333333,17.3815,MSM060
14828,82,msm_060_009_0001,25142,-34.3791666666667,17.6018333333333,MSM060
15050,82,msm_060_153_0002,25353,-34.4996666666667,-4.41183333333333,MSM060
14967,82,msm_060_076_0001,25140,-34.4983333333333,8.0295,MSM060
15152,82,msm_060_334_0001,25100,-34.4996666666667,-33.2276666666667,MSM060
13015,6,tara_025_c,45110,39.3288333333333,19.457,TARA 2009
16472,2,boum108,7186,33.9708333333333,18.5561666666667,BOUM 2008
14972,82,msm_060_080_0001,25134,-34.5081666666667,7.44916666666667,MSM060
16428,2,boum069,7223,33.7083333333333,32.6691666666667,BOUM 2008
14452,76,c_m121_1186,44379,-12.4993333333333,12.0153333333333,M 121
12429,1,jerico201707by38,44940,57.1171666666667,17.6686666666667,JERICO 2017
14460,76,c_m121_1192,44362,-9.69516666666667,12.2941666666667,M 121
14824,83,p1706_19,47571,35.048,-121.136833333333,CCELTER 2017
10380,22,c_msm22_009,46172,10.9995,-21.2518333333333,MSM 22
10400,22,c_msm22_030,46207,4.5505,-22.4163333333333,MSM 22
14494,76,c_m121_1224,44436,-3.00016666666667,9.43216666666667,M 121
10441,22,c_msm22_071,46213,4.9805,-22.9573333333333,MSM 22
15822,73,m116_018,46004,10.9998333333333,-37,M 116
14505,76,c_m121_1234,44371,-3.00066666666667,6.776,M 121
16442,95,c_m135_140,44784,-10.6695,-78.146,M 135
13019,6,tara_026_b,45228,38.3965,20.2003333333333,TARA 2009
15911,73,m116_070,45988,9.9995,-18.9991666666667,M 116
15920,73,m116_079,45996,14.9991666666667,-21,M 116
15830,73,m116_021,46025,8.99883333333333,-35.0005,M 116
15906,73,m116_065,46051,7.99966666666667,-20.0005,M 116
12976,7,tara_033_a,47471,21.98,38.235,TARA 2010
10404,22,c_msm22_034,46218,4.9995,-22.9998333333333,MSM 22
16510,2,boum147,7245,39.0996666666667,5.349,BOUM 2008
12978,6,tara_016_c,45235,37.299,15.4078333333333,TARA 2009
14454,76,c_m121_1188,44400,-10.6466666666667,12.5263333333333,M 121
14443,76,c_m121_1179,44355,-14.0998333333333,10.9105,M 121
16467,2,boum103,7275,33.9698333333333,18.5868333333333,BOUM 2008
14418,76,c_m121_1162,44411,-20.8695,12.8915,M 121
10401,22,c_msm22_031,46227,4.5505,-22.4163333333333,MSM 22
10396,22,c_msm22_026,46234,4.59983333333333,-23.4166666666667,MSM 22
12981,6,tara_017_a,45069,36.2786666666667,14.3076666666667,TARA 2009
14483,76,c_m121_1210,44431,-6.00016666666667,11.4911666666667,M 121
10382,22,c_msm22_011,46241,10.3405,-21.6531666666667,MSM 22
14630,76,c_m121_1320,44388,-28.7493333333333,15.5583333333333,M 121
10395,22,c_msm22_025,46243,4.9945,-22.988,MSM 22
15366,69,m106_030,46273,4.98416666666667,-22.9993333333333,M 106
12423,1,jerico201707by2,44947,54.9711666666667,14.0988333333333,JERICO 2017
15358,69,m106_029,46289,4.49966666666667,-22.9998333333333,M 106
14896,83,p1706_43,47617,34.8301666666667,-122.424666666667,CCELTER 2017
13140,7,tara_044_00_f,47467,2.7835,71.4818333333333,TARA 2010
14471,76,c_m121_1200,44365,-7.32466666666667,12.1801666666667,M 121
14921,83,p1706_52,47614,34.2008333333333,-123.107666666667,CCELTER 2017
14878,83,p1706_36,47544,34.6835,-122.351833333333,CCELTER 2017
14918,83,p1706_51,47580,34.2191666666667,-123.053333333333,CCELTER 2017
14804,83,p1706_12,47570,35.1008333333333,-121.5325,CCELTER 2017
14413,76,c_m121_1156,44393,-21.9741666666667,13.1831666666667,M 121
14947,83,p1706_64,47622,34.0611666666667,-122.558333333333,CCELTER 2017
16443,2,boum078,7283,34.2126666666667,18.4146666666667,BOUM 2008
14882,83,p1706_37,47560,34.3776666666667,-122.157,CCELTER 2017
16452,2,boum085,7285,34.1265,18.4441666666667,BOUM 2008
13032,6,tara_030_c,45247,33.9235,32.8001666666667,TARA 2009
15306,68,041,46386,8.9995,-20.5001666666667,M 105
9824,3,crossing_01_st09,2498,34.5783333333333,-122.773666666667,CCELTER 2012
13522,42,p1408_029,2674,34.0923333333333,-120.966166666667,CCELTER 2014
13542,42,p1408_038,2679,34.4253333333333,-121.145833333333,CCELTER 2014
9819,3,crossing_01_st04,2461,34.5861666666667,-122.883333333333,CCELTER 2012
9846,3,cycle_02_cast02,2493,34.5235,-123.079333333333,CCELTER 2012
9849,3,cycle_02_cast05,2451,34.239,-123.182,CCELTER 2012
17638,99,tara_110_00_d,45564,-1.89016666666667,-84.6141666666667,Tara 2011
13029,6,tara_030_b,45233,33.9201666666667,32.826,TARA 2009
11417,34,cce_p1106_cycle2_01,19750,33.5761666666667,-121.772833333333,CCELTER 2011
11446,34,cce_p1106_cycle4_01,19757,33.5323333333333,-121.0935,CCELTER 2011
17573,99,tara_096_00_h,45165,-29.6298333333333,-101.347833333333,Tara 2011
17007,5,ccep0810_015,2572,33.8673333333333,-120.7505,CCELTER 2008
17011,5,ccep0810_017,2555,33.7008333333333,-120.757333333333,CCELTER 2008
9875,3,cycle_05_cast05,2490,33.7828333333333,-123.619333333333,CCELTER 2012
16744,70,c_m107_033,44321,18.2076666666667,-16.593,M 107
16770,70,c_m107_059,44332,18.2076666666667,-16.5926666666667,M 107
16765,70,c_m107_054,44344,18.0001666666667,-17.2833333333333,M 107
16769,70,c_m107_058,44346,18.238,-16.5168333333333,M 107
16659,70,c_m107_004,44445,18.2523333333333,-16.45,M 107
13561,43,p1604_31_c,11911,34.4056666666667,-121.214833333333,CCELTER 2016
11498,34,cce_p1106_upfront_3_06,19733,33.5686666666667,-120.965666666667,CCELTER 2011
16981,5,ccep0810_001,2518,32.7365,-117.9625,CCELTER 2008
11463,34,cce_p1106_cycle5_05,19721,33.1051666666667,-121.407666666667,CCELTER 2011
11465,34,cce_p1106_cycle5_07,19722,32.9566666666667,-121.408,CCELTER 2011
11473,34,cce_p1106_cycle6_04,19755,33.1033333333333,-121.254833333333,CCELTER 2011
13038,6,tara_030_f,45114,33.9286666666667,32.7433333333333,TARA 2009
10531,23,c_msm23_026,45836,11.0031666666667,-21.0016666666667,MSM 23
15232,68,013,46392,18.8331666666667,-24.9671666666667,M 105
13049,6,tara_r02,45242,34.133,32.9045,TARA 2009
13052,6,tara_r03,45241,34.0155,32.895,TARA 2009
10431,22,c_msm22_061,46171,-3.01066666666667,-22.9913333333333,MSM 22
10567,23,c_msm23_055,45852,8.00133333333333,-21.0011666666667,MSM 23
13057,6,tara_r04,45079,33.9258333333333,32.9111666666667,TARA 2009
